"DateTime","Players","Players Trend"
"2023-04-27 21:50:00",5260,17669.889598489855
"2023-04-27 22:00:00",5103,17672.409846230155
"2023-04-27 22:10:00",4887,17674.926787092143
"2023-04-27 22:20:00",4703,17677.388137951937
"2023-04-27 22:30:00",4544,17679.91574694113
"2023-04-27 22:40:00",4404,17682.387345679002
"2023-04-27 22:50:00",4301,17684.726159474198
"2023-04-27 23:00:00",4174,17686.98017939814
"2023-04-27 23:10:00",3910,17688.578362681867
"2023-04-27 23:20:00",3769,17690.260361552017
"2023-04-27 23:30:00",3738,17692.04182167658
"2023-04-27 23:40:00",3661,17693.66370425484
"2023-04-27 23:50:00",3619,17695.271966628075
"2023-04-28 00:00:00",3572,17696.893270502635
"2023-04-28 00:10:00",3506,17698.497712742494
"2023-04-28 00:20:00",3514,17699.854628251756
"2023-04-28 00:30:00",3595,17701.376002397476
"2023-04-28 00:40:00",3687,17702.966504078475
"2023-04-28 00:50:00",3774,17704.440186838612
"2023-04-28 01:00:00",3932,17705.924913194438
"2023-04-28 01:10:00",4037,17707.415516148583
"2023-04-28 01:20:00",4194,17708.848600088175
"2023-04-28 01:30:00",4347,17710.374772652107
"2023-04-28 01:40:00",4556,17712.416652888
"2023-04-28 01:50:00",4715,17714.030282049152
"2023-04-28 02:00:00",4952,17715.64525462962
"2023-04-28 02:10:00",5159,17716.894748263883
"2023-04-28 02:20:00",5412,17718.044057264102
"2023-04-28 02:30:00",5698,17719.461805555547
"2023-04-28 02:40:00",5937,17720.772707231034
"2023-04-28 02:50:00",6198,17722.571986607138
"2023-04-28 03:00:00",6426,17724.879526289675
"2023-04-28 03:10:00",6594,17727.508460096993
"2023-04-28 03:20:00",6709,17730.69212962962
"2023-04-28 03:30:00",6786,17734.256272734783
"2023-04-28 03:40:00",6983,17738.284515542324
"2023-04-28 03:50:00",7167,17742.192739335314
"2023-04-28 04:00:00",7335,17745.78968253968
"2023-04-28 04:10:00",7613,17748.543037643296
"2023-04-28 04:20:00",7988,17750.89391121031
"2023-04-28 04:30:00",8437,17753.095341435182
"2023-04-28 04:40:00",8745,17754.624090608464
"2023-04-28 04:50:00",9109,17756.081621334877
"2023-04-28 05:00:00",9332,17757.71686921296
"2023-04-28 05:10:00",9591,17760.37114197531
"2023-04-28 05:20:00",9736,17763.899911816574
"2023-04-28 05:30:00",9850,17768.248387896823
"2023-04-28 05:40:00",9950,17773.38835841049
"2023-04-28 05:50:00",10094,17779.456845238095
"2023-04-28 06:00:00",10169,17786.100239748674
"2023-04-28 06:10:00",10365,17793.424489500663
"2023-04-28 06:20:00",10643,17801.673390652555
"2023-04-28 06:30:00",10901,17809.839988425927
"2023-04-28 06:40:00",11222,17819.18777557319
"2023-04-28 06:50:00",11550,17829.303771219136
"2023-04-28 07:00:00",11740,17839.598338293647
"2023-04-28 07:10:00",11985,17850.425688244046
"2023-04-28 07:20:00",12247,17861.74880125661
"2023-04-28 07:30:00",12516,17873.0580047123
"2023-04-28 07:40:00",12882,17884.603711970896
"2023-04-28 07:50:00",13173,17895.614290536814
"2023-04-28 08:00:00",13424,17906.24247685185
"2023-04-28 08:10:00",13655,17916.851803626545
"2023-04-28 08:20:00",13809,17926.91437940917
"2023-04-28 08:30:00",14066,17936.843998015873
"2023-04-28 08:40:00",14248,17945.92143408289
"2023-04-28 08:50:00",14422,17954.208960262345
"2023-04-28 09:00:00",14625,17962.381076388883
"2023-04-28 09:10:00",14733,17969.859037422837
"2023-04-28 09:20:00",14763,17976.575947971774
"2023-04-28 09:30:00",14737,17982.491836144174
"2023-04-28 09:40:00",14718,17987.493551587293
"2023-04-28 09:50:00",14735,17991.14794491291
"2023-04-28 10:00:00",14840,17994.31646825396
"2023-04-28 10:10:00",15031,17997.39591256062
"2023-04-28 10:20:00",15329,17999.837094907398
"2023-04-28 10:30:00",15684,18001.70197792658
"2023-04-28 10:40:00",16082,18001.870232583766
"2023-04-28 10:50:00",16665,18001.4377445712
"2023-04-28 11:00:00",17367,18000.23999669311
"2023-04-28 11:10:00",18447,17998.786558228607
"2023-04-28 11:20:00",19570,17996.012414572302
"2023-04-28 11:30:00",21017,17992.547960069438
"2023-04-28 11:40:00",22816,17988.40498925264
"2023-04-28 11:50:00",24596,17981.91540936397
"2023-04-28 12:00:00",27122,17975.381448412685
"2023-04-28 12:10:00",29668,17966.318207809734
"2023-04-28 12:20:00",32438,17955.40658068782
"2023-04-28 12:30:00",35572,17943.027302414008
"2023-04-28 12:40:00",38289,17926.396701388876
"2023-04-28 12:50:00",41277,17907.639037009467
"2023-04-28 13:00:00",44385,17887.01760912697
"2023-04-28 13:10:00",47603,17864.748890817893
"2023-04-28 13:20:00",50479,17840.01212522045
"2023-04-28 13:30:00",53300,17814.81498015872
"2023-04-28 13:40:00",55526,17786.046082727065
"2023-04-28 13:50:00",57659,17758.07421874999
"2023-04-28 14:00:00",58991,17729.90513392856
"2023-04-28 14:10:00",60098,17704.18640115189
"2023-04-28 14:20:00",60693,17680.169002149465
"2023-04-28 14:30:00",60697,17656.91589161706
"2023-04-28 14:40:00",60452,17638.68397266314
"2023-04-28 14:50:00",59667,17625.732411541005
"2023-04-28 15:00:00",58270,17619.154658564814
"2023-04-28 15:10:00",56236,17621.448054453263
"2023-04-28 15:20:00",54319,17631.69855048501
"2023-04-28 15:30:00",51796,17648.91838210979
"2023-04-28 15:40:00",48701,17671.71220513669
"2023-04-28 15:50:00",45607,17698.392116539908
"2023-04-28 16:00:00",42214,17726.836309523816
"2023-04-28 16:10:00",38531,17756.72263213735
"2023-04-28 16:20:00",35495,17789.236490024254
"2023-04-28 16:30:00",32695,17822.064112103173
"2023-04-28 16:40:00",30339,17855.634713955027
"2023-04-28 16:50:00",28093,17886.914920221556
"2023-04-28 17:00:00",26395,17917.727079199733
"2023-04-28 17:10:00",24320,17944.91801697531
"2023-04-28 17:20:00",22451,17970.586033950614
"2023-04-28 17:30:00",20876,17994.77737475198
"2023-04-28 17:40:00",19722,18018.3516796186
"2023-04-28 17:50:00",18645,18040.500403025788
"2023-04-28 18:00:00",17648,18061.511326058197
"2023-04-28 18:10:00",16572,18080.709545855374
"2023-04-28 18:20:00",15812,18099.630442570546
"2023-04-28 18:30:00",15005,18117.17787905092
"2023-04-28 18:40:00",14407,18134.3129409171
"2023-04-28 18:50:00",13741,18150.72312472442
"2023-04-28 19:00:00",13219,18166.401909722215
"2023-04-28 19:10:00",12745,18181.483110807974
"2023-04-28 19:20:00",12215,18195.842096560842
"2023-04-28 19:30:00",11648,18209.21675553902
"2023-04-28 19:40:00",11161,18221.941454475305
"2023-04-28 19:50:00",10671,18233.446631806655
"2023-04-28 20:00:00",10186,18244.02612433862
"2023-04-28 20:10:00",9624,18253.768025931433
"2023-04-28 20:20:00",9322,18262.81070188492
"2023-04-28 20:30:00",8890,18270.84595114087
"2023-04-28 20:40:00",8514,18278.774236662255
"2023-04-28 20:50:00",8198,18286.244622878083
"2023-04-28 21:00:00",7889,18293.44155092592
"2023-04-28 21:10:00",7558,18299.91409350198
"2023-04-28 21:20:00",7307,18306.443176807756
"2023-04-28 21:30:00",7027,18312.755322007266
"2023-04-28 21:40:00",6720,18318.59843474426
"2023-04-28 21:50:00",6466,18324.218794780638
"2023-04-28 22:00:00",6249,18329.59809027777
"2023-04-28 22:10:00",6013,18334.568703841484
"2023-04-28 22:20:00",5776,18339.562272652107
"2023-04-28 22:30:00",5614,18344.605448082002
"2023-04-28 22:40:00",5386,18349.10510361551
"2023-04-28 22:50:00",5170,18353.215921930107
"2023-04-28 23:00:00",4994,18357.37820353835
"2023-04-28 23:10:00",4767,18361.63548900462
"2023-04-28 23:20:00",4619,18365.822021053784
"2023-04-28 23:30:00",4528,18369.783420138883
"2023-04-28 23:40:00",4479,18374.047811948847
"2023-04-28 23:50:00",4465,18378.53008570326
"2023-04-29 00:00:00",4416,18382.934689153437
"2023-04-29 00:10:00",4377,18387.4376860119
"2023-04-29 00:20:00",4444,18392.241222993824
"2023-04-29 00:30:00",4599,18397.327401620365
"2023-04-29 00:40:00",4685,18402.212990520275
"2023-04-29 00:50:00",4794,18407.281470458554
"2023-04-29 01:00:00",5051,18412.884424603173
"2023-04-29 01:10:00",5174,18418.2543575011
"2023-04-29 01:20:00",5417,18424.295965608464
"2023-04-29 01:30:00",5651,18430.78436053241
"2023-04-29 01:40:00",5900,18437.422674162255
"2023-04-29 01:50:00",6173,18444.39205109127
"2023-04-29 02:00:00",6476,18451.461929563488
"2023-04-29 02:10:00",6813,18459.00522900132
"2023-04-29 02:20:00",7144,18466.70035548941
"2023-04-29 02:30:00",7462,18474.5132688492
"2023-04-29 02:40:00",7791,18482.686728395056
"2023-04-29 02:50:00",8100,18490.857580329583
"2023-04-29 03:00:00",8386,18499.071697255284
"2023-04-29 03:10:00",8702,18507.885692239848
"2023-04-29 03:20:00",8915,18516.85441468253
"2023-04-29 03:30:00",9105,18526.465319113748
"2023-04-29 03:40:00",9331,18536.078531470448
"2023-04-29 03:50:00",9516,18545.565080054002
"2023-04-29 04:00:00",9573,18554.591765873007
"2023-04-29 04:10:00",9740,18563.167276372347
"2023-04-29 04:20:00",9983,18571.258287863748
"2023-04-29 04:30:00",10327,18579.033275462956
"2023-04-29 04:40:00",10581,18586.6844273589
"2023-04-29 04:50:00",10952,18594.705787725965
"2023-04-29 05:00:00",11264,18603.117042824073
"2023-04-29 05:10:00",11690,18612.53946552579
"2023-04-29 05:20:00",12133,18623.248236331565
"2023-04-29 05:30:00",12512,18634.907335069445
"2023-04-29 05:40:00",12870,18647.94399663801
"2023-04-29 05:50:00",13308,18662.39268835428
"2023-04-29 06:00:00",13609,18677.640046296296
"2023-04-29 06:10:00",14019,18694.127266589505
"2023-04-29 06:20:00",14262,18710.549486055996
"2023-04-29 06:30:00",14697,18727.899863591272
"2023-04-29 06:40:00",15128,18745.542328042327
"2023-04-29 06:50:00",15513,18763.36036706349
"2023-04-29 07:00:00",15868,18781.9164186508
"2023-04-29 07:10:00",16288,18801.29386091821
"2023-04-29 07:20:00",16500,18819.992283950618
"2023-04-29 07:30:00",16858,18839.52027529762
"2023-04-29 07:40:00",17121,18858.382633377427
"2023-04-29 07:50:00",17356,18877.049720293213
"2023-04-29 08:00:00",17601,18895.817708333336
"2023-04-29 08:10:00",17771,18914.3975349978
"2023-04-29 08:20:00",17909,18932.876095403444
"2023-04-29 08:30:00",17920,18950.276909722226
"2023-04-29 08:40:00",17949,18967.176463293654
"2023-04-29 08:50:00",17965,18983.33777695106
"2023-04-29 09:00:00",17877,18998.054460152118
"2023-04-29 09:10:00",17752,19011.660438712523
"2023-04-29 09:20:00",17597,19024.418209876545
"2023-04-29 09:30:00",17446,19036.744998346563
"2023-04-29 09:40:00",17252,19048.220871913578
"2023-04-29 09:50:00",17069,19058.916108630954
"2023-04-29 10:00:00",16927,19068.249627976187
"2023-04-29 10:10:00",16835,19075.974657600305
"2023-04-29 10:20:00",16771,19081.935763888883
"2023-04-29 10:30:00",16735,19085.700779183193
"2023-04-29 10:40:00",16945,19088.32115299823
"2023-04-29 10:50:00",17274,19089.22562210647
"2023-04-29 11:00:00",17747,19088.81650958994
"2023-04-29 11:10:00",18440,19086.445498511894
"2023-04-29 11:20:00",19388,19082.75731646825
"2023-04-29 11:30:00",20652,19077.641090029756
"2023-04-29 11:40:00",21867,19068.837535824514
"2023-04-29 11:50:00",23282,19058.28085386353
"2023-04-29 12:00:00",25207,19044.928240740737
"2023-04-29 12:10:00",27417,19029.46047247023
"2023-04-29 12:20:00",29624,19011.297212577156
"2023-04-29 12:30:00",32111,18990.038659474198
"2023-04-29 12:40:00",34647,18967.642168209873
"2023-04-29 12:50:00",37101,18942.273833636456
"2023-04-29 13:00:00",39945,18915.69060019841
"2023-04-29 13:10:00",42743,18886.332127700614
"2023-04-29 13:20:00",45386,18855.022872574955
"2023-04-29 13:30:00",47663,18820.547774057533
"2023-04-29 13:40:00",49941,18785.79325810185
"2023-04-29 13:50:00",51842,18749.192959793872
"2023-04-29 14:00:00",53268,18712.00008267196
"2023-04-29 14:10:00",54496,18675.572265625
"2023-04-29 14:20:00",55084,18638.615210262345
"2023-04-29 14:30:00",55406,18604.017175099212
"2023-04-29 14:40:00",55461,18570.75534611994
"2023-04-29 14:50:00",55229,18540.028249696872
"2023-04-29 15:00:00",54182,18510.551525297626
"2023-04-29 15:10:00",52539,18483.317112406312
"2023-04-29 15:20:00",51027,18458.296406525584
"2023-04-29 15:30:00",49217,18436.175708912044
"2023-04-29 15:40:00",46761,18417.341752094366
"2023-04-29 15:50:00",44011,18400.98757853837
"2023-04-29 16:00:00",41532,18390.38814484128
"2023-04-29 16:10:00",38812,18384.442353532853
"2023-04-29 16:20:00",36064,18380.343660438717
"2023-04-29 16:30:00",33760,18379.61065641535
"2023-04-29 16:40:00",31644,18380.820987654326
"2023-04-29 16:50:00",29418,18382.534305417772
"2023-04-29 17:00:00",27426,18383.775938326722
"2023-04-29 17:10:00",25672,18387.38752480159
"2023-04-29 17:20:00",24217,18393.095017636686
"2023-04-29 17:30:00",22811,18399.938151041668
"2023-04-29 17:40:00",21535,18406.54688877866
"2023-04-29 17:50:00",20366,18413.137755594136
"2023-04-29 18:00:00",19099,18418.723751653437
"2023-04-29 18:10:00",18084,18425.474788497577
"2023-04-29 18:20:00",17126,18431.870549492945
"2023-04-29 18:30:00",16292,18438.55955481151
"2023-04-29 18:40:00",15603,18444.94708994709
"2023-04-29 18:50:00",14895,18450.985005373677
"2023-04-29 19:00:00",14208,18455.869357638887
"2023-04-29 19:10:00",13628,18460.174610063932
"2023-04-29 19:20:00",13100,18464.479152888005
"2023-04-29 19:30:00",12539,18468.84758391204
"2023-04-29 19:40:00",12022,18473.129023368605
"2023-04-29 19:50:00",11549,18477.629936204805
"2023-04-29 20:00:00",10972,18481.468253968254
"2023-04-29 20:10:00",10400,18485.318721064814
"2023-04-29 20:20:00",9952,18488.791459986773
"2023-04-29 20:30:00",9608,18492.72978670635
"2023-04-29 20:40:00",9174,18496.37895447531
"2023-04-29 20:50:00",8765,18499.917565724205
"2023-04-29 21:00:00",8377,18503.189070767192
"2023-04-29 21:10:00",8006,18506.41194058642
"2023-04-29 21:20:00",7678,18509.376929012345
"2023-04-29 21:30:00",7342,18511.927703373018
"2023-04-29 21:40:00",7007,18514.150965884037
"2023-04-29 21:50:00",6758,18516.386336392196
"2023-04-29 22:00:00",6415,18517.844370039675
"2023-04-29 22:10:00",6274,18519.87410094246
"2023-04-29 22:20:00",6059,18521.580288249555
"2023-04-29 22:30:00",5833,18523.005787037036
"2023-04-29 22:40:00",5643,18524.562830687828
"2023-04-29 22:50:00",5528,18526.574580439818
"2023-04-29 23:00:00",5325,18528.37256117725
"2023-04-29 23:10:00",5081,18530.14515128969
"2023-04-29 23:20:00",4946,18531.933793540567
"2023-04-29 23:30:00",4924,18533.95328000993
"2023-04-29 23:40:00",4911,18536.102189429017
"2023-04-29 23:50:00",4869,18537.926346175052
"2023-04-30 00:00:00",4811,18539.72991071429
"2023-04-30 00:10:00",4787,18541.53905561068
"2023-04-30 00:20:00",4836,18543.232246197094
"2023-04-30 00:30:00",4921,18544.61081142527
"2023-04-30 00:40:00",5039,18546.189263668435
"2023-04-30 00:50:00",5185,18547.89588155865
"2023-04-30 01:00:00",5317,18548.894841269845
"2023-04-30 01:10:00",5553,18550.48679315477
"2023-04-30 01:20:00",5829,18552.18854717814
"2023-04-30 01:30:00",6050,18553.711826223556
"2023-04-30 01:40:00",6228,18554.83723958334
"2023-04-30 01:50:00",6422,18555.804997519852
"2023-04-30 02:00:00",6681,18556.659722222226
"2023-04-30 02:10:00",6937,18557.16372836751
"2023-04-30 02:20:00",7254,18557.72672784392
"2023-04-30 02:30:00",7552,18558.21155753969
"2023-04-30 02:40:00",7790,18558.243551587308
"2023-04-30 02:50:00",8008,18557.898113701507
"2023-04-30 03:00:00",8265,18557.289744543654
"2023-04-30 03:10:00",8462,18556.017915702163
"2023-04-30 03:20:00",8724,18555.11060130071
"2023-04-30 03:30:00",8856,18553.629164599868
"2023-04-30 03:40:00",9022,18551.831383653
"2023-04-30 03:50:00",9214,18549.985249944886
"2023-04-30 04:00:00",9282,18548.007936507936
"2023-04-30 04:10:00",9485,18546.159308862432
"2023-04-30 04:20:00",9784,18544.499807098764
"2023-04-30 04:30:00",10170,18543.05366443452
"2023-04-30 04:40:00",10556,18541.991154100528
"2023-04-30 04:50:00",10918,18540.684062224427
"2023-04-30 05:00:00",11331,18539.8619171627
"2023-04-30 05:10:00",11730,18538.864359430117
"2023-04-30 05:20:00",12068,18537.517526455027
"2023-04-30 05:30:00",12528,18536.81228298611
"2023-04-30 05:40:00",12914,18536.060433201063
"2023-04-30 05:50:00",13253,18535.027484981263
"2023-04-30 06:00:00",13657,18534.46519510582
"2023-04-30 06:10:00",14095,18533.964595734124
"2023-04-30 06:20:00",14381,18533.446676587293
"2023-04-30 06:30:00",14721,18532.611855158724
"2023-04-30 06:40:00",15107,18531.736111111106
"2023-04-30 06:50:00",15477,18530.853050595237
"2023-04-30 07:00:00",15832,18530.068266369046
"2023-04-30 07:10:00",16052,18528.29359567901
"2023-04-30 07:20:00",16428,18527.6563188933
"2023-04-30 07:30:00",16691,18526.41711102844
"2023-04-30 07:40:00",16966,18525.242394179895
"2023-04-30 07:50:00",17242,18524.373673804013
"2023-04-30 08:00:00",17512,18523.50958994709
"2023-04-30 08:10:00",17658,18522.398103367508
"2023-04-30 08:20:00",17802,18521.246107528663
"2023-04-30 08:30:00",17884,18520.40522693453
"2023-04-30 08:40:00",17895,18519.581211419758
"2023-04-30 08:50:00",17852,18518.673239087304
"2023-04-30 09:00:00",17735,18517.778790509266
"2023-04-30 09:10:00",17600,18517.026765046303
"2023-04-30 09:20:00",17496,18516.4966931217
"2023-04-30 09:30:00",17316,18515.613177910058
"2023-04-30 09:40:00",17172,18514.931278935193
"2023-04-30 09:50:00",16885,18513.468092069008
"2023-04-30 10:00:00",16605,18511.41567460318
"2023-04-30 10:10:00",16464,18509.26193576389
"2023-04-30 10:20:00",16225,18506.234333664026
"2023-04-30 10:30:00",16065,18502.68143394511
"2023-04-30 10:40:00",16037,18498.106949955913
"2023-04-30 10:50:00",16251,18492.930266203704
"2023-04-30 11:00:00",16644,18487.301339285717
"2023-04-30 11:10:00",17115,18480.268332506617
"2023-04-30 11:20:00",17809,18472.178144290127
"2023-04-30 11:30:00",18644,18461.93402777778
"2023-04-30 11:40:00",19828,18451.605055390217
"2023-04-30 11:50:00",21235,18441.149698247358
"2023-04-30 12:00:00",22918,18429.194279100535
"2023-04-30 12:10:00",25091,18416.794615299827
"2023-04-30 12:20:00",27259,18404.039276069227
"2023-04-30 12:30:00",29620,18390.38780381945
"2023-04-30 12:40:00",31946,18375.229841820998
"2023-04-30 12:50:00",34410,18359.859171764776
"2023-04-30 13:00:00",36901,18342.092757936516
"2023-04-30 13:10:00",39326,18322.053350970025
"2023-04-30 13:20:00",41698,18300.519042107593
"2023-04-30 13:30:00",43752,18277.692139963634
"2023-04-30 13:40:00",45700,18253.21879822532
"2023-04-30 13:50:00",47152,18226.023041363547
"2023-04-30 14:00:00",48669,18199.507647156093
"2023-04-30 14:10:00",49681,18171.63962260252
"2023-04-30 14:20:00",50656,18145.814056988547
"2023-04-30 14:30:00",50950,18119.21803695438
"2023-04-30 14:40:00",50981,18092.90200617285
"2023-04-30 14:50:00",50575,18065.531153549397
"2023-04-30 15:00:00",49707,18039.17464451059
"2023-04-30 15:10:00",48200,18013.38081459437
"2023-04-30 15:20:00",46483,17986.445216049393
"2023-04-30 15:30:00",44792,17960.476376488106
"2023-04-30 15:40:00",42713,17936.68461337082
"2023-04-30 15:50:00",40604,17916.253437775584
"2023-04-30 16:00:00",38167,17896.305555555562
"2023-04-30 16:10:00",35655,17877.50565613978
"2023-04-30 16:20:00",33356,17861.10192763449
"2023-04-30 16:30:00",31405,17846.873749586648
"2023-04-30 16:40:00",29462,17833.603725749566
"2023-04-30 16:50:00",27641,17822.73249421297
"2023-04-30 17:00:00",26025,17814.037099041012
"2023-04-30 17:10:00",24323,17805.521797839516
"2023-04-30 17:20:00",23010,17797.99889770724
"2023-04-30 17:30:00",21751,17790.899460565488
"2023-04-30 17:40:00",20657,17784.96703455689
"2023-04-30 17:50:00",19607,17779.640738673952
"2023-04-30 18:00:00",18733,17776.436590608475
"2023-04-30 18:10:00",17981,17774.396325920425
"2023-04-30 18:20:00",17212,17773.04894868828
"2023-04-30 18:30:00",16435,17771.737661210325
"2023-04-30 18:40:00",15674,17769.859705687843
"2023-04-30 18:50:00",14794,17767.066688712526
"2023-04-30 19:00:00",14070,17764.389880952385
"2023-04-30 19:10:00",13482,17761.889763833777
"2023-04-30 19:20:00",12967,17759.399016203704
"2023-04-30 19:30:00",12429,17756.78797743056
"2023-04-30 19:40:00",11973,17754.57137345679
"2023-04-30 19:50:00",11394,17751.82334036045
"2023-04-30 20:00:00",10842,17749.47056878307
"2023-04-30 20:10:00",10418,17748.08044325948
"2023-04-30 20:20:00",9988,17746.68148561508
"2023-04-30 20:30:00",9637,17745.312934027777
"2023-04-30 20:40:00",9359,17744.78327546296
"2023-04-30 20:50:00",9002,17744.42751047178
"2023-04-30 21:00:00",8681,17744.4947296627
"2023-04-30 21:10:00",8363,17744.87500688933
"2023-04-30 21:20:00",7967,17744.8195271164
"2023-04-30 21:30:00",7540,17744.296575314154
"2023-04-30 21:40:00",7199,17744.01201499118
"2023-04-30 21:50:00",6870,17743.325834297837
"2023-04-30 22:00:00",6580,17743.046254960314
"2023-04-30 22:10:00",6234,17741.838272982804
"2023-04-30 22:20:00",6032,17740.962232694
"2023-04-30 22:30:00",5780,17739.945560515873
"2023-04-30 22:40:00",5572,17738.87555114639
"2023-04-30 22:50:00",5416,17737.520278742286
"2023-04-30 23:00:00",5239,17736.332320601854
"2023-04-30 23:10:00",4971,17735.055083636467
"2023-04-30 23:20:00",4784,17733.656856261026
"2023-04-30 23:30:00",4738,17732.406436011912
"2023-04-30 23:40:00",4632,17730.608059138012
"2023-04-30 23:50:00",4599,17728.94581542108
"2023-05-01 00:00:00",4506,17726.994295634926
"2023-05-01 00:10:00",4466,17725.07540027007
"2023-05-01 00:20:00",4526,17723.14579888669
"2023-05-01 00:30:00",4630,17721.235098379635
"2023-05-01 00:40:00",4720,17719.104855599653
"2023-05-01 00:50:00",4817,17716.750785383607
"2023-05-01 01:00:00",4966,17714.601004464294
"2023-05-01 01:10:00",5174,17712.297591490307
"2023-05-01 01:20:00",5391,17709.5987654321
"2023-05-01 01:30:00",5585,17706.641968419317
"2023-05-01 01:40:00",5874,17704.197041721785
"2023-05-01 01:50:00",6117,17701.90108989198
"2023-05-01 02:00:00",6398,17699.656622023813
"2023-05-01 02:10:00",6716,17697.722280781534
"2023-05-01 02:20:00",7042,17695.78718171297
"2023-05-01 02:30:00",7337,17693.845920138898
"2023-05-01 02:40:00",7610,17692.186563051157
"2023-05-01 02:50:00",7768,17690.15217496143
"2023-05-01 03:00:00",7987,17688.055204199743
"2023-05-01 03:10:00",8245,17686.29428116734
"2023-05-01 03:20:00",8363,17683.59510030865
"2023-05-01 03:30:00",8485,17680.965732473556
"2023-05-01 03:40:00",8609,17678.19497492285
"2023-05-01 03:50:00",8707,17675.010185874125
"2023-05-01 04:00:00",8749,17671.667658730166
"2023-05-01 04:10:00",8906,17668.156029541457
"2023-05-01 04:20:00",9206,17664.676222167116
"2023-05-01 04:30:00",9452,17660.31687127977
"2023-05-01 04:40:00",9734,17655.604497354507
"2023-05-01 04:50:00",10084,17651.023895640443
"2023-05-01 05:00:00",10473,17646.399222883603
"2023-05-01 05:10:00",10958,17642.266561948858
"2023-05-01 05:20:00",11415,17638.75939704586
"2023-05-01 05:30:00",11777,17634.6650545635
"2023-05-01 05:40:00",12270,17631.168065200618
"2023-05-01 05:50:00",12584,17627.393380731926
"2023-05-01 06:00:00",12945,17623.481481481478
"2023-05-01 06:10:00",13260,17618.978119488533
"2023-05-01 06:20:00",13625,17615.072510196205
"2023-05-01 06:30:00",14058,17611.795417906742
"2023-05-01 06:40:00",14477,17608.531084656082
"2023-05-01 06:50:00",14896,17605.48935943011
"2023-05-01 07:00:00",15257,17602.426649305555
"2023-05-01 07:10:00",15639,17600.260271990734
"2023-05-01 07:20:00",15949,17597.751984126982
"2023-05-01 07:30:00",16213,17595.33364335317
"2023-05-01 07:40:00",16539,17593.267113095237
"2023-05-01 07:50:00",16750,17590.866591572973
"2023-05-01 08:00:00",16952,17588.217179232808
"2023-05-01 08:10:00",17059,17585.25923514661
"2023-05-01 08:20:00",17176,17582.455343364203
"2023-05-01 08:30:00",17313,17579.793433779763
"2023-05-01 08:40:00",17436,17577.893738977076
"2023-05-01 08:50:00",17477,17576.313409391536
"2023-05-01 09:00:00",17462,17575.277695105822
"2023-05-01 09:10:00",17307,17573.95576705798
"2023-05-01 09:20:00",17092,17572.165950176368
"2023-05-01 09:30:00",16883,17570.282986111113
"2023-05-01 09:40:00",16602,17567.65337714947
"2023-05-01 09:50:00",16374,17565.41238839286
"2023-05-01 10:00:00",16173,17563.501240079364
"2023-05-01 10:10:00",16041,17561.620490933645
"2023-05-01 10:20:00",15860,17560.110635747355
"2023-05-01 10:30:00",15805,17559.284742890213
"2023-05-01 10:40:00",15771,17558.615354938273
"2023-05-01 10:50:00",15964,17558.202835648146
"2023-05-01 11:00:00",16213,17557.070333167983
"2023-05-01 11:10:00",16819,17557.141086585092
"2023-05-01 11:20:00",17540,17557.360931988533
"2023-05-01 11:30:00",18422,17557.92230902777
"2023-05-01 11:40:00",19566,17558.376432980593
"2023-05-01 11:50:00",20837,17558.174599729933
"2023-05-01 12:00:00",22387,17557.23611111111
"2023-05-01 12:10:00",24481,17556.170572916664
"2023-05-01 12:20:00",26518,17554.233190035273
"2023-05-01 12:30:00",28649,17551.144210896167
"2023-05-01 12:40:00",30835,17547.352223875663
"2023-05-01 12:50:00",32983,17541.86382206239
"2023-05-01 13:00:00",35284,17535.607204861113
"2023-05-01 13:10:00",37661,17529.322389632936
"2023-05-01 13:20:00",39961,17522.82842813051
"2023-05-01 13:30:00",42055,17516.454912781082
"2023-05-01 13:40:00",43786,17509.099667934308
"2023-05-01 13:50:00",45367,17502.632960620587
"2023-05-01 14:00:00",46762,17495.403811177242
"2023-05-01 14:10:00",47808,17488.530406057096
"2023-05-01 14:20:00",48439,17479.575155698854
"2023-05-01 14:30:00",48971,17471.966858878972
"2023-05-01 14:40:00",48925,17463.33261684304
"2023-05-01 14:50:00",48578,17455.00113673942
"2023-05-01 15:00:00",47638,17445.888082837308
"2023-05-01 15:10:00",46096,17436.32036072531
"2023-05-01 15:20:00",44588,17427.758198302472
"2023-05-01 15:30:00",43031,17419.53791542659
"2023-05-01 15:40:00",40975,17410.84470761685
"2023-05-01 15:50:00",39025,17402.88176187721
"2023-05-01 16:00:00",36632,17394.744295634926
"2023-05-01 16:10:00",34158,17386.819909474212
"2023-05-01 16:20:00",32057,17379.362957451503
"2023-05-01 16:30:00",30142,17371.687572337967
"2023-05-01 16:40:00",28367,17364.726548721344
"2023-05-01 16:50:00",26671,17358.485859650576
"2023-05-01 17:00:00",25003,17351.89852017196
"2023-05-01 17:10:00",23448,17346.30498718585
"2023-05-01 17:20:00",21933,17339.50132275132
"2023-05-01 17:30:00",20799,17333.52455357143
"2023-05-01 17:40:00",19694,17327.20027970679
"2023-05-01 17:50:00",18678,17320.92023533951
"2023-05-01 18:00:00",17673,17313.730820105822
"2023-05-01 18:10:00",16739,17305.49540137236
"2023-05-01 18:20:00",15808,17296.3474013448
"2023-05-01 18:30:00",14913,17286.765211640213
"2023-05-01 18:40:00",14140,17277.318039021167
"2023-05-01 18:50:00",13440,17268.93200231482
